3.161936, 0.850782, 0.669370, -0.112257

3.180535, 0.906253, 1.164199, 0.916784

3.200785, 0.952568, 1.258974, 1.211587

3.221417, 0.983917, 1.627431, 1.443203

3.243278, 0.999108, 1.236213, 1.431822

3.261119, 0.997560, 2.559020, 1.897617

3.280885, 0.981230, 2.025674, 2.292347

3.300962, 0.949171, -0.386620, 0.819527

3.320569, 0.903300, 1.750214, 0.681797

3.340866, 0.841399, 1.659236, 1.704725

3.360349, 0.769113, -2.232771, -0.286768

3.380798, 0.680882, -0.609243, -1.421007

3.401060, 0.582383, 1.644220, 0.517489

3.420754, 0.477598, 0.172176, 0.908198

3.440235, 0.366749, -0.178993, -0.003408

3.460114, 0.247998, -0.049673, -0.114333

3.480179, 0.124215, 0.942500, 0.446414

3.500712, -0.004476, 2.193113, 1.567806

3.521516, -0.134775, 0.520490, 1.356801

3.540322, -0.250647, -0.553713, -0.016612

3.560791, -0.372739, -0.938752, -0.746232

3.580562, -0.484848, -0.700337, -0.819545

3.600701, -0.591342, 0.469975, -0.115181

3.621405, -0.690954, -2.411040, -0.970533

3.640252, -0.771520, -3.710575, -3.060808

3.661109, -0.848042, 0.295877, -1.707349

3.680552, -0.906297, -0.233893, 0.030992

3.701424, -0.953783, -2.213649, -1.223771

3.721024, -0.983473, 0.306332, -0.953658

3.740634, -0.998269, 0.421114, 0.363723

3.760346, -0.997888, -0.821630, -0.200258

3.780947, -0.981155, -0.302007, -0.561819

3.800384, -0.950308, -0.677278, -0.489643

3.821212, -0.901557, -0.622903, -0.650090

3.840191, -0.843683, -1.185198, -0.904050

3.861489, -0.764515, -2.453168, -1.819183

3.881228, -0.678903, -1.568796, -2.010982

3.901234, -0.581495, -1.110920, -1.339858

3.920589, -0.478508, -0.195083, -0.653002

3.940092, -0.367588, 0.370047, 0.087482

3.960562, -0.245267, -1.879338, -0.754646

3.981211, -0.117778, 0.484876, -0.697231

4.001446, 0.009085, 3.784328, 2.134602

4.020988, 0.131487, 0.203028, 1.993678

4.040911, 0.254227, -1.264550, -0.530761

4.060410, 0.370520, 1.141773, -0.061389

4.080345, 0.483654, 0.697362, 0.919567

4.100586, 0.590758, 0.055776, 0.376569

4.120492, 0.686795, -0.292342, -0.118283

4.140326, 0.771817, -0.894068, -0.593205

4.160095, 0.844646, 0.525609, -0.184229

4.181309, 0.908297, 1.155620, 0.840614

4.200616, 0.952246, 1.253682, 1.204651

4.220505, 0.982877, 1.642892, 1.448287

4.241035, 0.998414, 1.186703, 1.414798

4.261102, 0.997568, 2.557747, 1.872225

4.280591, 0.981585, 2.065824, 2.311786

4.300406, 0.950266, -0.376118, 0.844853

4.320072, 0.904633, 1.675174, 0.649528

4.340904, 0.841272, 1.652397, 1.663786

4.360195, 0.769731, -2.216713, -0.282158

4.380752, 0.681095, -0.618179, -1.417446

4.400199, 0.586773, 1.653334, 0.517578

4.421227, 0.474981, 0.139495, 0.896415

4.440870, 0.363036, -0.169967, -0.015236

4.463419, 0.227825, -0.011660, -0.090813

4.480433, 0.122633, 0.965892, 0.477116

4.500923, -0.005801, 2.190151, 1.578021

4.521546, -0.134963, 0.517456, 1.353803

4.540973, -0.254604, -0.564984, -0.023764

4.560553, -0.371352, -0.932720, -0.748852

4.580887, -0.486632, -0.678566, -0.805643

4.600636, -0.591014, 0.471034, -0.103766

4.620395, -0.686353, -2.210979, -0.869972

4.641314, -0.775749, -3.587331, -2.899155

4.660155, -0.844849, 0.148810, -1.719260

4.680377, -0.905833, -0.205757, -0.028473

4.700702, -0.952410, -2.244954, -1.225355

4.720285, -0.982621, 0.215997, -1.014478

4.741095, -0.998435, 0.381314, 0.298655

4.760912, -0.997651, -0.822547, -0.220616

4.780617, -0.981553, -0.305954, -0.564251

4.800251, -0.950568, -0.673877, -0.489916

4.821000, -0.902135, -0.625687, -0.649782

4.841003, -0.840933, -1.247675, -0.936681

4.860460, -0.768666, -2.447418, -1.847546

4.880798, -0.680886, -1.592419, -2.019918

4.901125, -0.582054, -1.111962, -1.352190

4.920570, -0.478611, -0.196590, -0.654276

4.940339, -0.366142, 0.353892, 0.078651

4.964883, -0.218858, -1.997656, -0.821882

4.980730, -0.120780, 0.363260, -0.817198

5.000891, 0.005598, 3.796190, 2.079725

5.021183, 0.132702, 0.158777, 1.977483

5.040465, 0.251517, -1.305232, -0.573228

5.060572, 0.371461, 1.152912, -0.076160

5.081233, 0.488530, 0.636833, 0.894873

5.100620, 0.590932, 0.055885, 0.346359

5.120646, 0.687502, -0.300004, -0.122059

5.140383, 0.772045, -0.892728, -0.596366

5.161378, 0.848937, 0.627263, -0.132732

5.180131, 0.905178, 1.168372, 0.897818

5.200252, 0.951544, 1.242381, 1.205377

5.220401, 0.982757, 1.644439, 1.443410

5.240158, 0.998089, 1.177201, 1.410820

5.260443, 0.997848, 2.506326, 1.841763

5.280523, 0.981667, 2.075061, 2.290693

5.300144, 0.950777, -0.369410, 0.852825

5.320884, 0.902448, 1.797009, 0.713800

5.340960, 0.841082, 1.642121, 1.719565

5.361189, 0.765728, -2.312349, -0.335114

5.380607, 0.681760, -0.646051, -1.479200

5.400075, 0.587404, 1.653870, 0.503909

5.420426, 0.479404, 0.195503, 0.924686

5.440396, 0.365808, -0.176712, 0.009396

5.461415, 0.240069, -0.038675, -0.107693

5.480585, 0.121687, 0.979915, 0.470620

5.500129, -0.000812, 2.199109, 1.589512

5.520578, -0.128933, 0.615660, 1.407384

5.540070, -0.249113, -0.549107, 0.033277

5.560053, -0.368431, -0.919916, -0.734511

5.580822, -0.486273, -0.682994, -0.801455

5.600102, -0.588301, 0.477686, -0.102654

5.620903, -0.688673, -2.312160, -0.917237

5.640667, -0.773176, -3.664885, -2.988523

5.660059, -0.844526, 0.133267, -1.765809

5.680360, -0.905787, -0.202989, -0.034861

5.700511, -0.952043, -2.251855, -1.227422

5.720094, -0.982398, 0.191861, -1.029997

5.740014, -0.998032, 0.473250, 0.332555

5.760077, -0.997996, -0.820434, -0.173592

5.780753, -0.981389, -0.304269, -0.562351

5.800547, -0.949989, -0.681373, -0.492821

5.820165, -0.904385, -0.637492, -0.659433

5.840508, -0.842613, -1.209345, -0.923419

5.860252, -0.769502, -2.445294, -1.827319

5.880906, -0.680385, -1.586399, -2.015846

5.900347, -0.586019, -1.118746, -1.352572

5.920383, -0.479645, -0.211653, -0.665199

5.940777, -0.363580, 0.323686, 0.056017

5.960876, -0.243352, -1.898086, -0.787200

5.981646, -0.115065, 0.595607, -0.651239

6.001316, 0.008267, 3.787762, 2.191684

6.020119, 0.126076, 0.403667, 2.095714

6.040293, 0.250475, -1.320178, -0.458256

6.060070, 0.368531, 1.117276, -0.101451

6.081284, 0.488809, 0.633391, 0.875333

6.100153, 0.588561, 0.054499, 0.343945

6.120763, 0.688035, -0.305818, -0.125659

6.140062, 0.770761, -0.899957, -0.602888

6.161203, 0.848354, 0.613748, -0.143104

6.180507, 0.906179, 1.164494, 0.889121

6.200396, 0.951822, 1.246823, 1.205659

6.220655, 0.983050, 1.640586, 1.443705

6.240102, 0.998067, 1.176772, 1.408679

6.260594, 0.997786, 2.518263, 1.847518

6.280839, 0.981286, 2.032054, 2.275159

6.300113, 0.950838, -0.368543, 0.831756

6.321188, 0.901623, 1.841394, 0.736425

6.340317, 0.843259, 1.757538, 1.799466

6.360969, 0.766619, -2.292784, -0.267623

6.380314, 0.683106, -0.702428, -1.497606

6.401020, 0.582589, 1.644856, 0.471214

6.421358, 0.474260, 0.130714, 0.887785

6.440528, 0.365035, -0.174834, -0.022060

6.460496, 0.245670, -0.046899, -0.110866

6.480866, 0.119933, 1.006041, 0.479571

6.500626, -0.003934, 2.194203, 1.600122

6.520614, -0.129157, 0.611973, 1.403088

6.541351, -0.256900, -0.571163, 0.020405

6.560070, -0.368536, -0.920376, -0.745769

6.583549, -0.501175, -0.483164, -0.701770

6.600981, -0.592761, 0.464729, -0.009218

6.620403, -0.686389, -2.212524, -0.873897

6.640316, -0.771777, -3.703711, -2.958118

6.660975, -0.847594, 0.276046, -1.713833

6.680443, -0.906008, -0.216309, 0.029868

6.700419, -0.951867, -2.254940, -1.235625

6.720428, -0.982787, 0.233820, -1.010560

6.740683, -0.998287, 0.416939, 0.325379

6.761267, -0.997495, -0.822044, -0.202553

6.780290, -0.981944, -0.310328, -0.566186

6.800574, -0.949937, -0.682040, -0.496184

6.820062, -0.904662, -0.639047, -0.660544

6.840769, -0.841729, -1.229444, -0.934246

6.861178, -0.765775, -2.452258, -1.840851

6.880763, -0.681045, -1.594347, -2.023303

6.900083, -0.587362, -1.120835, -1.357591

6.920639, -0.478231, -0.191043, -0.655939

6.940584, -0.364711, 0.337274, 0.073116

6.960919, -0.243095, -1.900499, -0.781613

6.981787, -0.114186, 0.631595, -0.634452

7.001021, 0.006414, 3.794065, 2.212830

7.020121, 0.126089, 0.403186, 2.098626

7.040161, 0.249667, -1.331493, -0.464154

7.060407, 0.370502, 1.141554, -0.094970

7.081333, 0.489078, 0.630088, 0.885821

7.100799, 0.591840, 0.056470, 0.343279

7.120470, 0.686699, -0.291297, -0.117414

7.140072, 0.770803, -0.899732, -0.595515

7.160855, 0.847196, 0.586598, -0.156567

7.180391, 0.905871, 1.165712, 0.876155

7.200430, 0.951888, 1.247878, 1.206795

7.220783, 0.983197, 1.638549, 1.443213

7.240656, 0.998277, 1.181934, 1.410241

7.260635, 0.997768, 2.521521, 1.851728

7.281100, 0.980968, 1.995828, 2.258674

7.300264, 0.950543, -0.372625, 0.811602

7.320680, 0.902999, 1.766848, 0.697112

7.340191, 0.843683, 1.779407, 1.773128

7.363242, 0.757370, -2.447664, -0.334128

7.380920, 0.680322, -0.585820, -1.516742

7.400884, 0.583281, 1.646838, 0.530509

7.420327, 0.479953, 0.202705, 0.924772

7.441512, 0.359277, -0.160828, 0.020939

7.460593, 0.245080, -0.046138, -0.103483

7.480927, 0.119555, 1.011684, 0.482773

7.500217, -0.001361, 2.198416, 1.605050

7.520817, -0.130427, 0.591108, 1.394762

7.541468, -0.257616, -0.573041, 0.009033

7.560997, -0.373940, -0.943941, -0.758491

7.580388, -0.483889, -0.711805, -0.827873

7.601319, -0.594471, 0.456994, -0.127405

7.620524, -0.686942, -2.236691, -0.889848

7.640359, -0.771951, -3.699010, -2.967850

7.661073, -0.847922, 0.290596, -1.704207

7.681567, -0.908976, -0.400219, -0.054812

7.703831, -0.958218, -2.051832, -1.226026

7.720674, -0.983071, 0.264119, -0.893857

7.740565, -0.998243, 0.426965, 0.345542

7.763508, -0.996400, -0.800994, -0.187014

7.780910, -0.981200, -0.302431, -0.551713

7.800339, -0.950395, -0.676142, -0.489287

7.820182, -0.904341, -0.637249, -0.656696

7.841481, -0.839306, -1.285251, -0.961250

7.860705, -0.767681, -2.449502, -1.867376

7.880948, -0.680195, -1.584125, -2.016813

7.902882, -0.573042, -1.091953, -1.338039

7.920212, -0.480586, -0.225354, -0.658653

7.941775, -0.357735, 0.247239, 0.010943

7.960182, -0.247583, -1.854726, -0.803744

7.980802, -0.120331, 0.381381, -0.736673

8.000279, 0.001752, 3.800830, 2.091105

8.020612, 0.129145, 0.289190, 2.045010

8.041226, 0.256144, -1.234229, -0.472520

8.060832, 0.372978, 1.170259, -0.031985

8.082149, 0.493540, 0.575873, 0.873066

8.101226, 0.594002, 0.057954, 0.316913

8.120292, 0.685883, -0.282531, -0.112289

8.140740, 0.773470, -0.883780, -0.583155

8.161883, 0.850608, 0.665448, -0.109166

8.181285, 0.908236, 1.155888, 0.910668

8.203699, 0.957982, 1.356861, 1.256374

8.220371, 0.982721, 1.644886, 1.500873

8.240046, 0.998045, 1.176373, 1.410629

8.261044, 0.997593, 2.553289, 1.864831

8.280271, 0.981967, 2.108760, 2.331024

8.301422, 0.948258, -0.391422, 0.858669

8.323221, 0.896026, 2.116327, 0.862452

8.340760, 0.841759, 1.678535, 1.897431

8.361305, 0.765259, -2.322257, -0.321861

8.380520, 0.682159, -0.662781, -1.492519

8.401315, 0.581081, 1.639758, 0.488488

8.420062, 0.481411, 0.222114, 0.930936

8.441317, 0.360418, -0.163596, 0.029259

8.460097, 0.248098, -0.049785, -0.106691

8.480758, 0.120609, 0.995955, 0.473085

8.501068, -0.006713, 2.187865, 1.591910

8.520219, -0.126700, 0.652619, 1.420242

8.540751, -0.253258, -0.561244, 0.045688

8.560123, -0.368841, -0.921721, -0.741482

8.580574, -0.484910, -0.699586, -0.810653

8.601085, -0.593285, 0.462526, -0.118530

8.621471, -0.691255, -2.424050, -0.980762

8.640211, -0.771359, -3.714852, -3.069451

8.661440, -0.849142, 0.343473, -1.685690

8.680258, -0.905516, -0.186651, 0.078411

8.701558, -0.954035, -2.206939, -1.196795

8.720320, -0.982662, 0.220416, -0.993262

8.740571, -0.998246, 0.426451, 0.323433

8.760717, -0.997734, -0.822473, -0.198011

8.780406, -0.981806, -0.308728, -0.565600

8.800758, -0.949574, -0.686592, -0.497660

8.823138, -0.896256, -0.602987, -0.644789

8.840087, -0.844033, -1.177356, -0.890172

8.861410, -0.764836, -2.453004, -1.815180

8.880320, -0.683081, -1.619203, -2.036104

8.900464, -0.585423, -1.117788, -1.368496

8.920695, -0.477920, -0.186518, -0.652153

8.940362, -0.366009, 0.352380, 0.082931

8.961372, -0.240329, -1.924684, -0.786152

8.980326, -0.123301, 0.261943, -0.831371

9.001498, 0.009413, 3.782842, 2.022392

9.020509, 0.128507, 0.312855, 2.047849

9.040468, 0.251538, -1.304933, -0.496039

9.060331, 0.370058, 1.136193, -0.084370

9.080547, 0.484761, 0.683545, 0.909869

9.100022, 0.587899, 0.054155, 0.368850

9.120444, 0.686580, -0.290015, -0.117930

9.140536, 0.772657, -0.889002, -0.589509

9.164304, 0.858509, 0.832445, -0.028278

9.181010, 0.907512, 1.159004, 0.995725

9.201628, 0.954168, 1.286243, 1.222623

9.220267, 0.982600, 1.646377, 1.466310

9.243763, 0.999232, 1.251803, 1.449090

9.260136, 0.997973, 2.481595, 1.866699

9.281708, 0.980219, 1.909822, 2.195709

9.301234, 0.948631, -0.389889, 0.759967

9.320899, 0.902408, 1.799161, 0.704636

9.341514, 0.839192, 1.538001, 1.668581

9.360090, 0.770154, -2.205427, -0.333713

9.380742, 0.681142, -0.620163, -1.412795

9.400561, 0.584930, 1.650644, 0.515241

9.421079, 0.475802, 0.149613, 0.900128

9.443510, 0.347533, -0.133354, 0.008129

9.460827, 0.243655, -0.044202, -0.088778

9.481073, 0.118645, 1.025304, 0.490551

9.500105, -0.000661, 2.199286, 1.612295

9.521095, -0.132157, 0.562847, 1.381067

9.540341, -0.250764, -0.554058, 0.004394

9.560674, -0.372060, -0.935806, -0.744932

9.580326, -0.483550, -0.715822, -0.825814

9.600160, -0.588598, 0.477141, -0.119341

9.622185, -0.694489, -2.562485, -1.042672

9.640687, -0.773258, -3.662540, -3.112512

9.661901, -0.850667, 0.406714, -1.627913

9.680858, -0.907111, -0.283702, 0.061506

9.700662, -0.952334, -2.246436, -1.265069

9.720542, -0.982919, 0.247937, -0.999250

9.740491, -0.998216, 0.433263, 0.340600

9.760116, -0.997981, -0.820637, -0.193687

9.780112, -0.982155, -0.312905, -0.566771

9.800713, -0.949663, -0.685487, -0.499196

9.820335, -0.903929, -0.634988, -0.660238

9.840524, -0.842561, -1.210525, -0.922757

9.860021, -0.770427, -2.442563, -1.826544

9.880488, -0.682309, -1.609715, -2.026139

9.900400, -0.585748, -1.118313, -1.364014

9.920526, -0.478855, -0.200142, -0.659228

9.941123, -0.361557, 0.298389, 0.049124

9.960455, -0.245919, -1.872612, -0.787112

9.981342, -0.116960, 0.518184, -0.677214

10.002633, 0.016540, 3.734777, 2.126481

10.020180, 0.126452, 0.389541, 2.062159

10.040553, 0.252053, -1.297393, -0.453926

10.060549, 0.371330, 1.151380, -0.073006

10.080604, 0.485075, 0.679631, 0.915505

10.100339, 0.589506, 0.055025, 0.367328

10.120141, 0.685191, -0.275157, -0.110066

10.141328, 0.775806, -0.867027, -0.571092

10.160400, 0.845672, 0.550333, -0.158347

10.181196, 0.908001, 1.156906, 0.853619

10.200332, 0.951699, 1.244842, 1.200874

10.220934, 0.983369, 1.636055, 1.440449

10.241202, 0.998473, 1.189127, 1.412591

10.260338, 0.997891, 2.497916, 1.843521

10.281541, 0.980427, 1.933769, 2.215842

10.300081, 0.950899, -0.367639, 0.783065

10.320640, 0.903107, 1.760918, 0.696640

10.341220, 0.840195, 1.593672, 1.677295

10.360702, 0.767695, -2.267840, -0.337084

10.380625, 0.681677, -0.642585, -1.455212

10.400357, 0.585969, 1.652366, 0.504891

10.421300, 0.474582, 0.134619, 0.893492

10.440591, 0.364668, -0.173941, -0.019661

10.460093, 0.248126, -0.049815, -0.111878

10.481791, 0.114159, 1.092749, 0.521467

10.500265, -0.001666, 2.198000, 1.645374

10.521583, -0.135194, 0.513758, 1.355879

10.541081, -0.255264, -0.566788, -0.026515

10.561021, -0.374083, -0.944556, -0.755672

10.580420, -0.484066, -0.709702, -0.827129

10.600621, -0.590936, 0.471278, -0.119212

10.621011, -0.689165, -2.333548, -0.931135

10.640886, -0.774050, -3.639432, -2.986490

10.660137, -0.844787, 0.145871, -1.746780

10.680764, -0.906860, -0.268293, -0.061211

10.700421, -0.951871, -2.254881, -1.261587

10.720853, -0.983277, 0.285823, -0.984529

10.741003, -0.998402, 0.389365, 0.337594

10.761001, -0.997612, -0.822498, -0.216566

10.780349, -0.981874, -0.309512, -0.566005

10.800345, -0.950384, -0.676289, -0.492900

10.820109, -0.904534, -0.638326, -0.657307

10.843227, -0.833290, -1.426743, -1.032535

10.860283, -0.769381, -2.445624, -1.936184

10.880268, -0.683320, -1.622160, -2.033892

10.901253, -0.581399, -1.110739, -1.366449

10.920130, -0.481035, -0.231898, -0.671318

10.940149, -0.367253, 0.366364, 0.067233

10.960769, -0.244005, -1.891857, -0.762746

10.980755, -0.120623, 0.369588, -0.761134

11.000827, 0.005194, 3.797093, 2.083340

11.020072, 0.125779, 0.414816, 2.105955

11.040123, 0.249441, -1.334617, -0.459900

11.060818, 0.372898, 1.169371, -0.082623

11.080740, 0.485822, 0.670331, 0.919851

11.100533, 0.590492, 0.055612, 0.362971

11.120289, 0.685869, -0.282387, -0.113387

11.140495, 0.772491, -0.890028, -0.586207

11.160710, 0.846709, 0.575075, -0.157476

11.181236, 0.908107, 1.156449, 0.865762

11.200303, 0.951643, 1.243966, 1.200208

11.220937, 0.983373, 1.635997, 1.439981

11.240347, 0.998161, 1.178790, 1.407394

